UID,Prefab,Name,BoneSuffix,AnimLocation,SkillLocation,CurveLocation,BoundRadius,BoundRadiusOffset,BoundHeight,HugeMonsterColliders,Scale,UIAvatarAngle,UIAvatarScale,AvatarPos,Huge,EnterGame,AngluarSpeed,Idle,AttackIdle,FishingIdle,Walk,AttackWalk,Run,AttackRun,RunLeft,AttackRunLeft,RunRight,AttackRunRight,MoveFx,Freeze,FreezeFx,Hit_f,Hit_l,Hit_r,HitBackOffsetTimeScale,HitFly,HitFlyOffsetTimeScale,Hit_Roll,HitRollOffsetTimeScale,HitBack_Recover,HitFly_Bounce_GetUp,HitRoll_Recover,HitFx,Death,DeathFx,HitCurves,DeathCurve,A,AA,AAA,AAAA,AAAAA,OtherSkills,SkillNum,Dash,Ultra,Appear,Disappear,FishingCast,FishingPull,FishingWait,FishingWin,FishingLose,Dance,Kiss,InheritActionOne,InheritActionTwo,Atlas,Avatar,Atlas2,Avatar2,Shadow,Feeble,FeebleFx,ArmorBroken,SuperArmorRecoverySkill,RecoveryFX,RecoveryHitSlowFX,RecoveryHitStopFX
40563,Monster_gigantesmaha,巨人族马赫（巨人巢穴地狱模式）,_gigantesmaha,Monster_gigantesmaha/,Monster_gigantesmaha/,Monster_gigantesmaha/,2,,5.7,,1.2,,1,,FALSE,,,Monster_gigantesmaha_idle,Monster_gigantesmaha_idle,,,Monster_gigantesmaha_walk,,Monster_gigantesmaha_run,,,,,,,,Monster_gigantesmaha_idle|Monster_gigantesmaha_idle|Monster_gigantesmaha_idle,Monster_gigantesmaha_idle|Monster_gigantesmaha_idle|Monster_gigantesmaha_idle,Monster_gigantesmaha_idle|Monster_gigantesmaha_idle|Monster_gigantesmaha_idle,1|1|1,,1|1|1|1,,1|1|1,1|1|1,,0.4,,Monster_gigantesmaha_dead,,Monster_gigantesmaha_dead_forward|Monster_gigantesmaha_dead_forward|Monster_gigantesmaha_dead_forward,Monster_gigantesmaha_dead_up|Monster_gigantesmaha_dead_forward,,,,,,Monster_gigantesmaha_rest_nest|Monster_gigantesmaha_rest_nest40|Monster_gigantesmaha_aroundlaser_nest|Monster_gigantesmaha_rush|Monster_gigantesmaha_aroundrocket_nest|Monster_gigantesmaha_rocket_nest|Monster_gigantesmaha_hammer|Monster_gigantesmaha_laser_nest|Monster_gigantesmaha_seriousrocket_nest|Monster_gigantesmaha_appealball_nest|Monster_gigantesmaha_cannonshot|Monster_gigantesmaha_cannonPunch|Monster_gigantesmaha_punch,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_52,,,TRUE,,,,,,,
40580,Empty_monster_trap,机关黑白猜隐形怪（巨人巢穴共用）,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_idle,,Monster_spider_idle,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,Monster_spider_dead_up|Monster_spider_dead_forward,Monster_spider_attack_cube_blackorwhite,,,,,,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,FALSE,,,,,,,
40581,Empty_monster_trap,机关世界隐形怪（巨人巢穴共用）,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_idle,,Monster_spider_idle,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,Monster_spider_dead_up|Monster_spider_dead_forward,Monster_spider_attack_cube_zhuzi,,,,,,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,FALSE,,,,,,,
40582,Broken_tushuguan,图书馆雕像（巨人巢穴共用）,_main,Broken_tushuguan/,Broken_tushuguan/,Broken_tushuguan/,0.15,,0.4,,4,,1,,FALSE,,,Broken_tushuguan_idle,Broken_tushuguan_idle,,,Broken_tushuguan_idle,Broken_tushuguan_idle,Broken_tushuguan_idle,,,,,,,,Broken_tushuguan_hit|Broken_tushuguan_hit|Broken_tushuguan_hit,Broken_tushuguan_hit|Broken_tushuguan_hit|Broken_tushuguan_hit,Broken_tushuguan_hit|Broken_tushuguan_hit|Broken_tushuguan_hit,1|1|1,,1|1|1|1,,1|1|1,0.5|0.5|0.5,0|0|0,0.4,,,,Broken_tushuguan_dead_forward|Broken_tushuguan_dead_forward|Broken_tushuguan_dead_forward,,,,,,,Broken_tushuguan_attack_nest_combined,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,FALSE,,,,,,,
40583,Broken_SelfDestruction,巨人马库的炸弹（巨人巢穴共用）,_main,Broken_SelfDestruction/,Broken_SelfDestruction/,Broken_SelfDestruction/,0.9,,2.2,,1,,1,,FALSE,,,Broken_SelfDestruction_idle,Broken_SelfDestruction_idle,,,Broken_SelfDestruction_idle,Broken_SelfDestruction_idle,Broken_SelfDestruction_idle,,,,,,,,Broken_SelfDestruction_hit|Broken_SelfDestruction_hit|Broken_SelfDestruction_hit,Broken_SelfDestruction_hit|Broken_SelfDestruction_hit|Broken_SelfDestruction_hit,Broken_SelfDestruction_hit|Broken_SelfDestruction_hit|Broken_SelfDestruction_hit,1|1|1,,1|1|1|1,,1|1|1,0.5|0.5|0.5,0|0|0,0.4,,,,Broken_SelfDestruction_dead_forward|Broken_SelfDestruction_dead_forward|Broken_SelfDestruction_dead_forward,,,,,,,Broken_SelfDestruction_attack_nest,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,FALSE,,,,,,,
40584,Empty_monster_lighting01,巡逻小电球（巨人巢穴共用）,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_run,,Monster_spider_run,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,,Monster_spider_halfgolem_linghting01,,,,,Monster_spider_halfgolem_linghting01,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
40585,Empty_monster_lighting02,巡逻中电球（巨人巢穴共用）,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_run,,Monster_spider_run,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,,Monster_spider_halfgolem_linghting02,,,,,Monster_spider_halfgolem_linghting02,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
40586,Empty_monster_lighting03,巡逻大电球（巨人巢穴共用）,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_run,,Monster_spider_run,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,,Monster_spider_halfgolem_linghting03,,,,,Monster_spider_halfgolem_linghting03,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
40587,Empty_monster_trap,回旋闪电怪（巨人巢穴）,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_run,,Monster_spider_run,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead_oneframe,,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,,Monster_spider_attack_cube_lightworld,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
40588,Empty_monster,定时炸弹（巨人巢穴）,_spider,Monster_spider/,Monster_spider_attack/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_run,,Monster_spider_run,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_idle,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,Monster_spider_dead_up|Monster_spider_dead_forward,Monster_spider_attack_boom_nest,,,,,Monster_spider_attack_boom_nest,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,FALSE,,,,,,,
40600,Monster_rhinoman_farmer,园丁卡兰德（台风金巢穴）,_rhinoman,Monster_rhinoman/,Monster_rhinoman/,Monster_rhinoman/,0.8,,2.9,,1,,1,,FALSE,,,Monster_rhinoman_idle,Monster_rhinoman_idle,,,Monster_rhinoman_walk,,Monster_rhinoman_walk,,,,,,,,Monster_rhinoman_hit_front_back|Monster_rhinoman_hit_front_shiver|Monster_rhinoman_hit_front_recover,Monster_rhinoman_hit_front_back|Monster_rhinoman_hit_front_shiver|Monster_rhinoman_hit_front_recover,Monster_rhinoman_hit_front_back|Monster_rhinoman_hit_front_shiver|Monster_rhinoman_hit_front_recover,0.9|1|2.134,,0.23|1|0.19|1,,1|1|1,1.733|1.733|1.733,0|0|0,0.4,,Monster_rhinoman_dead,,Monster_rhinoman_hit_front_forward|Monster_rhinoman_hit_front_forward|Monster_rhinoman_hit_front_forward,Monster_rhinoman_dead_up|Monster_rhinoman_dead_forward,Monster_rhinoman_farmer_bobattack,,,,,Monster_rhinoman_farmer_dush_nest||Monster_rhinoman_farmer_shout_nest|Monster_rhinoman_farmer_tread_nest|Monster_rhinoman_farmer_recoverskill_nest,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_111,,,TRUE,Monster_rhinoman_weak,,Monster_rhinoman_weak_start,Monster_rhinoman_crazyfire,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03
40601,Monster_cyclops_red,铁匠李特森（台风金巢穴）,_cyclops,Monster_cyclops/,Monster_cyclops/,Monster_cyclops/,0.7,,2.5,,1,,1,,FALSE,,,Monster_cyclops_idle,Monster_cyclops_idle,,,Monster_cyclops_walk,,Monster_cyclops_walk,,,,,,,,Monster_cyclops_hit_front_back|Monster_cyclops_hit_front_shiver|Monster_cyclops_hit_front_recover,Monster_cyclops_hit_front_back|Monster_cyclops_hit_front_shiver|Monster_cyclops_hit_front_recover,Monster_cyclops_hit_front_back|Monster_cyclops_hit_front_shiver|Monster_cyclops_hit_front_recover,0.75|1|0.734,,0.23|1|0.2|0.367,,1|1|1,0.733|0.733|0.733,0|0|0,0.4,,Monster_cyclops_dead,,Monster_cyclops_hit_front_forward|Monster_cyclops_hit_front_forward|Monster_cyclops_hit_front_forward,Monster_cyclops_dead_up|Monster_cyclops_dead_forward|,Monster_cyclops_red_threeattack_nest,,,,,Monster_cyclops_red_blackworld_nest_star|Monster_cyclops_red_seriousattack_nest|Monster_cyclops_red_dush_nest|Monster_cyclops_dashattack_nest|Monster_cyclops_red_firearea_nest|Monster_cyclops_red_threeattack_nest|Monster_cyclops_red_heavyattack_nest|Monster_cyclops_red_boxingattack_nest,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_112,,,TRUE,Monster_cyclops_weak,,Monster_cyclops_weak_start,Monster_cyclops_recoverskilll,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03
40602,Monster_typhoonkim,台风金,_typhoonkim,Monster_typhoonkim/,Monster_typhoonkim/,Monster_typhoonkim/,1,,2.5,,1,,1,,FALSE,,,Monster_typhoonkim_idle,Monster_typhoonkim_idle,,Monster_typhoonkim_walk,Monster_typhoonkim_walk,Monster_typhoonkim_run,Monster_typhoonkim_run,,,,,,,,Monster_typhoonkim_hit_back|Monster_typhoonkim_hit_shiver|Monster_typhoonkim_hit_end,Monster_typhoonkim_hit_back|Monster_typhoonkim_hit_shiver|Monster_typhoonkim_hit_end,Monster_typhoonkim_hit_back|Monster_typhoonkim_hit_shiver|Monster_typhoonkim_hit_end,1|1|1,,1|1|1|1,,1|1|1,0.667|0.667|0.667,0.667|0|1.267,0.4,,Monster_typhoonkim_die,,Monster_typhoonkim_hit_forward|Monster_typhoonkim_hit_forward|Monster_typhoonkim_hit_forward,Monster_typhoonkim_die_up|Monster_typhoonkim_die_forward,Monster_typhoonkim_attack_nest,,,,,Monster_typhoonkim_callhound_nest|Monster_typhoonkim_callhound40_nest|Monster_typhoonkim_typhoon_nest|Monster_typhoonkim_comboboxing_nest|Monster_typhoonkim_shout_nest|Monster_typhoonkim_strongdush_nest|Monster_typhoonkim_winattack_nest|Monster_typhoonkim_boxingattack_nest|Monster_typhoonkim_comboattack_nest|Monster_typhoonkim_stomp_nest|Monster_typhoonkim_heavyattack_nest,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_113,,,TRUE,,,,,,,
40603,Empty_monster_trap,台风金巢穴火焰光环,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_idle,,Monster_spider_idle,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,Monster_spider_dead_up|Monster_spider_dead_forward,Monster_spider_idle,,,,,,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,FALSE,,,,,,,
40604,Monster_fireball,台风金巢穴风火轮,,Monster_fireball/,Monster_fireball/,Monster_fireball/,2,,1,,1,,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster_fireball_end,,Monster_fireball_end_forward|Monster_fireball_end_forward|Monster_fireball_end_forward,Monster_fireball_end_forward|Monster_fireball_end_forward|Monster_fireball_end_forward,Monster_fireball_move,,,,,Monster_fireball_move,,,,Monster_fireball_start,,,,,,,,,,,,,,,FALSE,,,,,,,
40605,Monster_orc_gray,炸弹兽人,,Monster_orc/,Monster_orc/,Monster_orc/,1,,1,,1,,1,,FALSE,,,Monster_orc_idle,Monster_orc_idle,,,Monster_orc_walk,,Monster_orc_run,,,,,,Monster_orc_stun,Effects/FX_Particle/Roles/Lzg_Ty/Ty_dizziness,Monster_orc_hit_front_back|Monster_orc_hit_front_shiver|Monster_orc_hit_front_recover,Monster_orc_hit_left_back|Monster_orc_hit_left_shiver|Monster_orc_hit_left_recover,Monster_orc_hit_right_back|Monster_orc_hit_right_shiver|Monster_orc_hit_right_recover,1|1|1,Monster_orc_hit_fly_knockback|Monster_orc_hit_fly_bounce|Monster_orc_hit_fly_down|Monster_orc_hit_fly_getup,1.2|1.2|1|0.5,,1|1|1,0.1|0.1|0.1,0.633|0|0.4,0.4,,Monster_orc_dead,,Monster_orc_hit_front_forward|Monster_orc_hit_left_forward|Monster_orc_hit_right_forward|Monster_orc_hit_fly_forward|Monster_orc_hit_fly_up,Monster_orc_dead_up|Monster_orc_dead_forward,,,,,,Monster_orc_gray_plantbomb_nest|Monster_orc_gray_plantbomb_nest_ex,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_100,,,FALSE,,,,,,,
40606,Empty_monster_trap,炸弹隐形怪,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,1.5,,1.5,,1.5,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_idle,,Monster_spider_idle,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,Monster_spider_dead_up|Monster_spider_dead_forward,Monster_spider_attack_plantsuperbomb_nest,,,,,,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,FALSE,,,,,,,
40607,Monster_orc_red,兽人金,,Monster_orc/,Monster_orc/,Monster_orc/,0.5,,1.17,,1,,1,,FALSE,,,Monster_orc_idle,Monster_orc_idle,,,Monster_orc_walk,,Monster_orc_run,,,,,,Monster_orc_stun,Effects/FX_Particle/Roles/Lzg_Ty/Ty_dizziness,Monster_orc_hit_front_back|Monster_orc_hit_front_shiver|Monster_orc_hit_front_recover,Monster_orc_hit_left_back|Monster_orc_hit_left_shiver|Monster_orc_hit_left_recover,Monster_orc_hit_right_back|Monster_orc_hit_right_shiver|Monster_orc_hit_right_recover,1|1|1,Monster_orc_hit_fly_knockback|Monster_orc_hit_fly_bounce|Monster_orc_hit_fly_down|Monster_orc_hit_fly_getup,1.2|1.2|1|0.5,,1|1|1,0.1|0.1|0.1,0.633|0|0.4,0.1,,,,Monster_orc_hit_front_forward|Monster_orc_hit_left_forward|Monster_orc_hit_right_forward|Monster_orc_hit_fly_forward|Monster_orc_hit_fly_up,Monster_orc_dead_up|Monster_orc_dead_forward,,,,,,Monster_orc_airlaser|Monster_orc_airball|Monster_orc_earthquake,,,,Monster_orc_blue_summon,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_102,,,TRUE,,,,,,,
40608,Broken_taifengjindoor,台风金破损墙,,Broken_taifengjindoor/,,Broken_taifengjindoor/,0.2,,1,,1,,1,,FALSE,,,jintf_wall_broken_idle,jintf_wall_broken_idle,,,,,,,,,,,,,jintf_wall_broken_hit|jintf_wall_broken_hit|jintf_wall_broken_hit,jintf_wall_broken_hit|jintf_wall_broken_hit|jintf_wall_broken_hit,jintf_wall_broken_hit|jintf_wall_broken_hit|jintf_wall_broken_hit,1|1|1,,1|1|1|1,,1|1|1,0.5|0.5|0.5,0|0|0,0.4,,jintf_wall_broken_anim,,Broken_taifengjindoor_dead_forward|Broken_taifengjindoor_dead_forward|Broken_taifengjindoor_dead_forward,Broken_taifengjindoor_dead_forward|Broken_taifengjindoor_dead_forward|Broken_taifengjindoor_dead_forward,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,
40609,Monster_orc_red,红色兽人,,Monster_orc/,Monster_orc/,Monster_orc/,0.5,,1.17,,1,,1,,FALSE,,,Monster_orc_idle,Monster_orc_idle,,,Monster_orc_walk,,Monster_orc_run,,,,,,Monster_orc_stun,Effects/FX_Particle/Roles/Lzg_Ty/Ty_dizziness,Monster_orc_hit_front_back|Monster_orc_hit_front_shiver|Monster_orc_hit_front_recover,Monster_orc_hit_left_back|Monster_orc_hit_left_shiver|Monster_orc_hit_left_recover,Monster_orc_hit_right_back|Monster_orc_hit_right_shiver|Monster_orc_hit_right_recover,1|1|1,Monster_orc_hit_fly_knockback|Monster_orc_hit_fly_bounce|Monster_orc_hit_fly_down|Monster_orc_hit_fly_getup,1.2|1.2|1|0.5,,1|1|1,0.1|0.1|0.1,0.633|0|0.4,0.1,,Monster_orc_dead,,Monster_orc_hit_front_forward|Monster_orc_hit_left_forward|Monster_orc_hit_right_forward|Monster_orc_hit_fly_forward|Monster_orc_hit_fly_up,Monster_orc_dead_up|Monster_orc_dead_forward,,,,,,,,,,Monster_orc_blue_summon,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_102,,,TRUE,,,,,,,
40610,Empty_monster_trap,台风金巢穴火焰光环（小）,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_idle,,Monster_spider_idle,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,Monster_spider_dead_up|Monster_spider_dead_forward,Monster_spider_idle,,,,,,,,,,,,,,,,,,,,common/SmallAvatar,,,,FALSE,,,,,,,
40611,Empty_monster_trap,隐形火墙怪,_spider,Monster_spider/,Monster_spider_black/,Monster_spider/,0.25,,1,,1,,1,,FALSE,,,Monster_spider_idle,Monster_spider_idle,,,Monster_spider_idle,,Monster_spider_idle,,,,,,,,Monster_spider_hit_front_back|Monster_spider_hit_front_shiver|Monster_spider_hit_front_recover,Monster_spider_hit_left_back|Monster_spider_hit_left_shiver|Monster_spider_hit_left_recover,Monster_spider_hit_right_back|Monster_spider_hit_right_shiver|Monster_spider_hit_right_recover,1|1|1,Monster_spider_hit_fly_knockback|Monster_spider_hit_fly_bounce|Monster_spider_hit_fly_down|Monster_spider_hit_fly_getup,1|1|1|1,,1|1|1,0.133|0.133|0.4,0.567|0|2.1,0.4,,Monster_spider_dead,Effects/FX_Particle/NPC/xiaobing_die_empty,Monster_spider_hit_front_forward|Monster_spider_hit_left_forward|Monster_spider_hit_right_forward|Monster_spider_hit_fly_forward|Monster_spider_hit_fly_up,Monster_spider_dead_up|Monster_spider_dead_forward,Monster_spider_attack_huoqiang_nest,,,,,,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,FALSE,,,,,,,
